lambda	T(lambda)	1/T	baseline					Derivative Y1		T(lambda)	Derivative Y 2
521.3	60.33	0.0165755014089176	0.016473274115783	1.02227293134669E-4	214				2.37675043161327	60.33	-316.938198466617
521.4	60.479	0.0165346649250153	0.0164714305308889	6.32343941264074E-5	215				2.37629459148447	60.479	-328.028983777092
521.5	60.629	0.0164937571129328	0.0164695869459948	2.41701669379327E-5	216				2.3758389261745	60.629	-332.545271186359
521.6	60.782	0.0164522391497483	0.0164677433611008	-1.55042113524767E-5	217				2.37538343558282	60.782	-329.377138983007
521.7	60.929	0.0164125457499713	0.0164658997762067	-5.33540262354151E-5	218				2.37492811960897	60.929	-306.436221791846
521.8	61.061	0.0163770655573934	0.0164640561913126	-8.69906339192005E-5	219				2.37447297815255	61.061	-224.136473607855
521.9	61.133	0.0163577773052198	0.0164622126064186	-1.04435301198795E-4	220				2.37401801111324	61.133	-43.9457491525116
522	61.101	0.0163663442496849	0.0164603690215245	-9.40247718395487E-5	221				2.3735632183908	61.101	238.648162227531
522.1	60.916	0.0164160483288463	0.0164585254366304	-4.24771077841488E-5	222				2.37310859988508	60.916	518.137265213748
522.2	60.63	0.016493485073396	0.0164566818517364	3.68032216596405E-5	223				2.37265415549598	60.63	653.675124294176
522.3	60.322	0.0165776996783926	0.0164548382668423	1.22861411550323E-4	224				2.37219988512349	60.322	560.323777240181
522.4	60.121	0.0166331232015436	0.0164529946819482	1.80128519595316E-4	225				2.37174578866769	60.121	279.698609846635
522.5	60.068	0.0166477991609509	0.0164511510970542	1.96648063896753E-4	226				2.37129186602871	60.068	-28.6725564971642
522.6	60.147	0.0166259331304969	0.0164493075121601	1.76625618336843E-4	227				2.37083811710677	60.147	-256.814877239741
522.7	60.301	0.016583472910897	0.016447463927266	1.36008983630958E-4	228				2.37038454180218	60.301	-361.645119128427
522.8	60.475	0.0165357585779248	0.0164455196118959	9.02389660288119E-5	229				2.3699311400153	60.475	-383.839000484342
522.9	60.649	0.0164883180266781	0.0164435375225974	4.47805040807402E-5	230				2.36947791164659	60.649	-377.364142372799
523	60.817	0.0164427709357581	0.0164415554332988	1.21550245932647E-6	231				2.36902485659656	60.817	-363.15849435013
523.1	60.978	0.0163993571451999	0.0164395733440002	-4.02161988002706E-5	232				2.36857197476582	60.978	-347.837857062118
523.2	61.132	0.0163580448864752	0.0164375912547016	-7.95463682264179E-5	233				2.36811926605505	61.132	-310.407719128403
523.3	61.259	0.0163241319642828	0.016435609165403	-1.11477201120199E-4	234				2.36766673036499	61.259	-202.217649071908
523.4	61.315	0.0163092228655305	0.0164336270761044	-1.24404210573949E-4	235				2.36721436759648	61.315	24.349717029897
523.5	61.237	0.0163299965707007	0.0164316449868058	-1.01648416105098E-4	236				2.36676217765043	61.237	340.662026634276
523.6	61.007	0.0163915616240759	0.0164296628975072	-3.81012734313006E-5	237				2.36631016042781	61.007	621.79803163823
523.7	60.675	0.0164812525751957	0.0164276808082086	5.35717669870803E-5	238				2.36585831582967	60.675	713.873264810419
523.8	60.362	0.0165667141579139	0.01642569871891	1.41015439003873E-4	239				2.36540664375716	60.362	574.618957627313
523.9	60.156	0.0166234457078263	0.0164237166296115	1.99729078214864E-4	240				2.36495514411147	60.156	273.550220016163
524	60.115	0.0166347833319471	0.0164217345403129	2.13048791634238E-4	241				2.36450381679389	60.115	-48.7810589185407
524.1	60.2	0.0166112956810631	0.0164197524510143	1.91543230048847E-4	242				2.36405266170578	60.2	-271.592934624617
524.2	60.36	0.0165672630881378	0.0164177703617157	1.49492726422156E-4	243				2.36360167874857	60.36	-367.048520823405
524.3	60.531	0.0165204605904413	0.016415711775707	1.04748814734278E-4	244				2.36315086782377	60.531	-372.731598305205
524.4	60.696	0.0164755502833795	0.0164135968237014	6.19534596780803E-5	245				2.36270022883295	60.696	-357.336910411421
524.5	60.853	0.0164330435639985	0.0164114818716958	2.1561692302708E-5	246				2.36224976167779	60.853	-341.931244148449
524.6	61.004	0.0163923677135926	0.0164093669196902	-1.69992060976253E-5	247				2.36179946626001	61.004	-333.177736400242
524.7	61.153	0.016352427517865	0.0164072519676846	-5.48244498195447E-5	248				2.36134934248142	61.153	-329.971930024415
524.8	61.301	0.0163129475864994	0.016405137015679	-9.21894291795664E-5	249				2.3608993902439	61.301	-306.753435996931
524.9	61.429	0.0162789561933289	0.0164030220636734	-1.24065870344484E-4	250				2.36044960944942	61.429	-202.343654398566
525	61.483	0.0162646585234943	0.0164009071116678	-1.36248588173463E-4	251				2.36	61.483	16.7103813559708
525.1	61.414	0.0162829322304361	0.0163987921596622	-1.15859929226105E-4	252				2.35955056179775	61.414	340.525442857152
525.2	61.177	0.0163460123902774	0.0163966772076566	-5.06648173791667E-5	253				2.35910129474486	61.177	640.074465375337
525.3	60.839	0.0164368250628709	0.016394562255651	4.22628072198998E-5	254				2.35865219874358	60.839	761.676520581183
525.4	60.493	0.0165308382788091	0.0163924473036454	1.38390975163764E-4	255				2.35820327369623	60.493	646.086797094338
525.5	60.259	0.0165950314475846	0.0163903323516397	2.04699095944845E-4	256				2.35775451950523	60.259	345.432907990204
525.6	60.183	0.0166159879035608	0.0163882173996341	2.27770503926659E-4	257				2.35730593607306	60.183	15.5783767554718
525.7	60.245	0.0165988878745124	0.0163861024476285	2.12785426883865E-4	258				2.35685752330226	60.245	-239.79939152555
525.8	60.398	0.0165568396304513	0.0163839336604295	1.72905970021824E-4	259				2.35640928109547	60.398	-368.179673607902
525.9	60.575	0.0165084605860504	0.0163816918111823	1.26768774868068E-4	260				2.35596120935539	60.575	-389.519571186299
526	60.747	0.0164617182741535	0.0163794499619351	8.22683122184073E-5	261				2.35551330798479	60.747	-385.202875705986
526.1	60.92	0.0164149704530532	0.0163772081126878	3.77623403653646E-5	262				2.35506557688652	60.92	-373.060100161369
526.2	61.081	0.0163717031482785	0.0163749662634406	-3.26311516207073E-6	263				2.35461801596351	61.081	-360.913530024496
526.3	61.243	0.0163283967147266	0.0163727244141934	-4.4327699466773E-5	264				2.35417062511875	61.243	-345.398074092234
526.4	61.39	0.0162892979312592	0.0163704825649461	-8.11846336869586E-5	265				2.35372340425532	61.39	-328.759105084567
526.5	61.537	0.0162503859466662	0.0163682407156989	-1.17854769032654E-4	266				2.35327635327635	61.537	-290.842594430851
526.6	61.65	0.016220600162206	0.0163659988664517	-1.45398704245656E-4	267				2.35282947208507	61.65	-164.487696448734
526.7	61.684	0.0162116594254588	0.0163637570172044	-1.52097591745635E-4	268				2.35238276058477	61.684	78.3945551252318
526.8	61.58	0.016239038648912	0.0163615151679572	-1.22476519045209E-4	269				2.35193621867882	61.58	407.687076029093
526.9	61.32	0.0163078930202218	0.01635927331871	-5.13802984881719E-5	270				2.35148984627064	61.32	702.484428167692
527	60.953	0.0164060833757157	0.0163570314694627	4.90519062529872E-5	271				2.35104364326376	60.953	820.409695721944
527.1	60.588	0.0165049184657028	0.0163547896202155	1.50128845487284E-4	272				2.35059760956175	60.588	697.366062711683
527.2	60.331	0.0165752266662247	0.0163525477709683	2.22678895256397E-4	273				2.35015174506829	60.331	386.926291848474
527.3	60.243	0.0165994389389639	0.0163502730209942	2.49165917969689E-4	274				2.34970604968709	60.243	16.7965690880599
527.4	60.316	0.0165793487631806	0.0163479105357485	2.31438227432088E-4	275				2.34926052332196	60.316	-261.556559564082
527.5	60.476	0.0165354851511343	0.0163455480505028	1.89937100631518E-4	276				2.34881516587678	60.476	-400.885524616459
527.6	60.673	0.0164817958564765	0.0163431855652571	1.38610291219383E-4	277				2.3483699772555	60.673	-429.110408393783
527.7	60.858	0.016431693450327	0.0163408230800115	9.08703703155316E-5	278				2.34792495736214	60.858	-409.046718886439
527.8	61.037	0.0163835050870783	0.0163384605947658	4.50444923125494E-5	279				2.3474801061008	61.037	-384.467581921016
527.9	61.2	0.0163398692810458	0.0163360981095201	3.77117152565096E-6	280				2.34703542337564	61.2	-362.12363543167
528	61.359	0.0162975276650532	0.0163337356242744	-3.62079592212128E-5	281				2.34659090909091	61.359	-349.884803874064
528.1	61.511	0.0162572547999545	0.0163313731390287	-7.41183390742632E-5	282				2.34614656315092	61.511	-336.51222493941
528.2	61.658	0.0162184955723507	0.0163290106537831	-1.10515081432356E-4	283				2.34570238546005	61.658	-309.615364891116
528.3	61.786	0.016184896254815	0.0163266481685374	-1.41751913722381E-4	284				2.34525837592277	61.786	-232.010257627214
528.4	61.864	0.0161644898487004	0.0163242856832917	-1.59795834591334E-4	285				2.3448145344436	61.864	-67.5840232445474
528.5	61.846	0.0161691944507325	0.016321923198046	-1.52728747313563E-4	286				2.34437086092715	61.846	200.666203389809
528.6	61.686	0.0162111338066984	0.0163195607128004	-1.08426906101911E-4	287				2.34392735527809	61.686	543.535189830479
528.7	61.364	0.0162961997262238	0.0163171982275547	-2.09985013308253E-5	288				2.34348401740117	61.364	807.678646812009
528.8	60.97	0.0164015089388224	0.0163148219110302	8.66870277921525E-5	289				2.34304084720121	60.97	848.585291364321
528.9	60.612	0.0164983831584505	0.0163123453177347	1.8603784071574E-4	290				2.3425978445831	60.612	623.103962711932
529	60.418	0.0165513588665629	0.0163098687244392	2.41490142123702E-4	291				2.3421550094518	60.418	235.9858753025
529.1	60.403	0.0165554690992169	0.0163073921311438	2.48076968073174E-4	292				2.34171234171234	60.403	-115.260527602791
529.2	60.52	0.0165234633179114	0.0163049155378483	2.18547780063166E-4	293				2.34126984126984	60.52	-335.669766101853
529.3	60.7	0.0164744645799012	0.0163024389445528	1.72025635348377E-4	294				2.34082750802947	60.7	-409.271506214843
529.4	60.882	0.0164252159915903	0.0162999623512573	1.25253640333001E-4	295				2.34038534189649	60.882	-399.244296771369
529.5	61.053	0.0163792115047582	0.0162974857579618	8.17257467963621E-5	296				2.3399433427762	61.053	-377.898466101632
529.6	61.216	0.0163355985363304	0.0162950091646663	4.05893716640647E-5	297				2.33950151057402	61.216	-363.327613236507
529.7	61.374	0.01629354449767	0.0162925325713708	1.01192629920269E-6	298				2.33905984519539	61.374	-362.334466021106
529.8	61.536	0.016250650026001	0.0162900559780753	-3.94059520742902E-5	299				2.33861834654587	61.536	-361.3366418888
529.9	61.693	0.0162092944094144	0.0162875793847798	-7.82849753654842E-5	300				2.33817701453104	61.693	-356.941751977254
530	61.851	0.016167887342161	0.0162851027914844	-1.17215449323353E-4	301				2.3377358490566	61.851	-346.87195318797
530.1	61.999	0.0161292924079421	0.0162826261981889	-1.53333790246804E-4	302				2.3372948500283	61.999	-293.698931476976
530.2	62.11	0.0161004669135405	0.0162801496048934	-1.79682691352882E-4	303				2.33685401735194	62.11	-137.244559402633
530.3	62.12	0.0160978750804894	0.0162776730115979	-1.79797931108509E-4	304				2.33641335093343	62.12	149.833932364749
530.4	61.978	0.0161347574945949	0.0162750923277697	-1.40334833174823E-4	305				2.33597285067873	61.978	523.405269733421
530.5	61.659	0.0162182325370181	0.0162725083911123	-5.4275854094215E-5	306				2.33553251649387	61.659	832.499648910272
530.6	61.245	0.0163278634990611	0.016269924454455	5.79390446061659E-5	307				2.33509234828496	61.245	922.545098304774
530.7	60.847	0.0164346639932947	0.0162673405177976	1.67323475497021E-4	308				2.33465234595817	60.847	748.971470218055
530.8	60.586	0.0165054633083551	0.0162647565811403	2.40706727214778E-4	309				2.33421250941974	60.586	381.992212106968
530.9	60.511	0.0165259209069425	0.0162621726444829	2.63748262459597E-4	310				2.333772838576	60.511	11.3442917674713
531	60.576	0.0165081880612784	0.0162595887078256	2.48599353452804E-4	311				2.33333333333333	60.576	-249.209785714266
531.1	60.73	0.0164663263625885	0.0162570047711682	2.09321591420265E-4	312				2.33289399359819	60.73	-376.777514285531
531.2	60.907	0.0164184740670202	0.0162544208345109	1.64053232509315E-4	313				2.33245481927711	60.907	-417.910988862119
531.3	61.097	0.0163674157487274	0.0162518368978535	1.15578850873887E-4	314				2.33201581027668	61.097	-426.038277966246
531.4	61.281	0.0163182715686754	0.0162492529611962	6.90186074792445E-5	315				2.33157696650358	61.281	-411.384017675307
531.5	61.458	0.0162712746916593	0.0162466690245389	2.46056671204947E-5	316				2.33113828786453	61.458	-393.29841767556
531.6	61.626	0.0162269172102684	0.0162440850878815	-1.71678776131126E-5	317				2.33069977426637	61.626	-384.325132687741
531.7	61.795	0.0161825390403754	0.0162415011512242	-5.89621108487218E-5	318				2.33026142561595	61.795	-382.187161581975
531.8	61.961	0.0161391843256242	0.0162389172145668	-9.97328889426261E-5	319				2.32982324182023	61.961	-373.200200080772
531.9	62.122	0.0160973568140111	0.0162362511548709	-1.38894340859799E-4	320				2.32938522278624	62.122	-357.355662711796
532	62.274	0.016058065966535	0.016233566845611	-1.7550087907597E-4	321				2.32894736842105	62.274	-302.660553672225
532.1	62.387	0.016028980396557	0.016230882536351	-2.0190213979401E-4	322				2.32850967863184	62.387	-148.514306456773
532.2	62.404	0.0160246138068073	0.016228198227091	-2.03584420283752E-4	323				2.32807215332582	62.404	144.053095399784
532.3	62.261	0.0160614188657426	0.016225513917831	-1.64095052088434E-4	324				2.3276347924103	62.261	546.603360694266
532.4	61.926	0.0161483060426961	0.0162228296085711	-7.45235658749337E-5	325				2.32719759579264	61.926	903.6791735266
532.5	61.471	0.0162678336125978	0.0162201452993111	4.76883132867305E-5	326				2.32676056338028	61.471	1032.15218522966
532.6	61.024	0.0163869952805454	0.0162174609900511	1.69534290494256E-4	327				2.32632369508074	61.024	859.657451896343
532.7	60.72	0.0164690382081686	0.0162147766807911	2.54261527377515E-4	328				2.32588699080158	60.72	467.180049717388
532.8	60.616	0.0164972944437112	0.0162120923715312	2.8520207218008E-4	329				2.32545045045045	60.616	45.7872581116248
532.9	60.68	0.016479894528675	0.0162094080622712	2.70486466403843E-4	330				2.32501407393507	60.68	-264.751515657777
533	60.847	0.0164346639932947	0.0162067237530112	2.27940240283459E-4	331				2.32457786116323	60.847	-427.632266747326
533.1	61.053	0.0163792115047582	0.0162040394437512	1.7517206100694E-4	332				2.32414181204277	61.053	-456.453214043455
533.2	61.245	0.0163278634990611	0.0162013551344912	1.26508364569903E-4	333				2.32370592648162	61.245	-437.122653269029
533.3	61.434	0.0162776312790963	0.0161986708252313	7.89604538650006E-5	334				2.32327020438777	61.434	-414.328905085003
533.4	61.606	0.0162321851767685	0.0161959243646724	3.62608120960776E-5	335				2.32283464566929	61.606	-403.007808474298
533.5	61.785	0.0161851582099215	0.0161931468284641	-7.98861854264116E-6	336				2.3223992502343	61.785	-402.007105326773
533.6	61.956	0.0161404867970818	0.0161903692922559	-4.98824951740695E-5	337				2.321964017991	61.956	-396.415057627061
533.7	62.13	0.016095284081764	0.0161875917560476	-9.23076742835559E-5	338				2.32152894884767	62.13	-379.317260048488
533.8	62.286	0.0160549722248981	0.0161848142198393	-1.2984199494127E-4	339				2.32109404271263	62.286	-339.213528410254
533.9	62.425	0.0160192230676812	0.016182036683631	-1.62813615949831E-4	340				2.32065929949429	62.425	-295.627626230734
534	62.543	0.015988999568297	0.0161792591474228	-1.90259579125763E-4	341				2.32022471910112	62.543	-232.44429539944
534.1	62.627	0.0159675539304134	0.0161764816112145	-2.08927680801101E-4	342				2.31979030144168	62.627	-82.8643864407042
534.2	62.615	0.015970614070111	0.0161737040750062	-2.0309000489523E-4	343				2.31935604642456	62.615	179.680045520774
534.3	62.471	0.0160074274463351	0.0161709265387979	-1.63499092462847E-4	344				2.31892195395845	62.471	538.043118644076
534.4	62.148	0.0160906223852739	0.0161681490025897	-7.75266173158144E-5	345				2.3184880239521	62.148	871.294990153293
534.5	61.715	0.0162035161630074	0.0161653714663814	3.81446966259726E-5	346				2.31805425631431	61.715	1021.4795419694
534.6	61.262	0.0163233325715778	0.0161625939301731	1.60738641404687E-4	347				2.31762065095398	61.262	888.040930750451
534.7	60.945	0.0164082369349413	0.0161598163939649	2.48420540976489E-4	348				2.31718720778006	60.945	514.540644794205
534.8	60.816	0.0164430413049198	0.0161570388577566	2.86002447163182E-4	349				2.31675392670157	60.816	92.2976745764094
534.9	60.865	0.0164298036638462	0.0161542170505145	2.7558661333173E-4	350				2.31632080762759	60.865	-235.567974091925
535	61.02	0.0163880694854146	0.0161513535764171	2.3671590899756E-4	351				2.31588785046729	61.02	-411.21291767548
535.1	61.221	0.0163342643864034	0.0161484901023196	1.85774284083735E-4	352				2.31545505512988	61.221	-463.353843825696
535.2	61.421	0.0162810765047785	0.0161456266282222	1.35449876556303E-4	353				2.31502242152466	61.421	-461.215187409447
535.3	61.62	0.0162284972411555	0.0161427631541248	8.57340870307095E-5	354				2.31458994956099	61.62	-437.099884665127
535.4	61.799	0.0161814916098966	0.0161398996800273	4.15919298692724E-5	355				2.3141576391483	61.799	-403.718607667467
535.5	61.969	0.0161371008084688	0.0161370362059299	6.46025388566229E-8	356				2.31372549019608	61.969	-367.992661016898
535.6	62.117	0.0160986525427822	0.0161341727318325	-3.55201890502935E-5	357				2.31329350261389	62.117	-339.192799838402
535.7	62.262	0.0160611609007099	0.016131309257735	-7.01483570251273E-5	358				2.31286167631137	62.262	-324.262798628097
